1 -77.1651 121.092
2 -74.3726 121.752
3 -68.0952 122.974
4 -66.2506 124.267
5 -68.8914 122.039
6 -73.0561 122.892
7 -70.3657 129.119
8 -64.4672 128.97
9 -65.7575 122.365
10 -80.0523 129.831
11 -76.7943 135.188
12 -68.7727 129.555
13 -67.8252 131.606
14 -70.5266 138.721
15 -69.2299 140.308
16 -66.9258 142.176
17 -59.3962 141.943
18 -53.7454 136.862
19 -58.7137 137.405
20 -66.2767 136.788
21 -68.6319 135.643
22 -68.7543 135.599
23 -64.6644 129.879
24 -68.9046 128.851
25 -71.8646 134.865
26 -67.1637 134.029
27 -62.1196 133.094
28 -65.8725 139.238
29 -66.7668 139.479
30 -76.4926 139.686
31 -80.889 139.875
32 -77.1334 134.113
33 -73.6094 134.375
34 -79.5742 138.565
35 -77.1621 133.168
36 -74.8437 130.625
37 -65.803 133.559
38 -58.842 137.14
39 -64.1914 136.216
40 -72.9699 135.587
41 -62.7495 132.643
42 -59.4473 133.919
43 -73.509 135.162
44 -78.352 133.862
45 -76.0624 135.435
46 -78.4201 139.615
47 -71.7489 139.717
48 -68.8335 140.249
49 -67.5767 138.494
50 -66.8753 134.109
51 -62.0052 134.388
52 -59.6081 134.332
53 -58.7692 126.036
54 -64.2302 127.243
55 -69.8737 134.071
56 -61.9609 137.848
57 -54.5736 133.693
58 -60.1143 131.959
59 -53.7971 129.398
60 -51.8065 131.993
61 -54.8835 131.887
62 -49.8318 126.006
63 -51.3729 127.222
64 -64.6693 132.101
65 -73.7825 135.322
66 -72.7012 137.653
67 -67.8658 133.105
68 -68.3908 130.103
69 -71.8133 137.892
70 -68.9588 137.649
71 -58.5965 127.673
72 -55.3034 130.71
73 -58.6875 132.485
74 -62.859 132.957
75 -60.9434 133.901
76 -61.9502 134.627
77 -59.9083 133.427
78 -62.0373 133.516
79 -56.454 127.998
80 -56.3982 127.671
81 -52.3253 128.62
82 -50.1798 125.1
83 -57.116 122.94
84 -65.3437 127.865
85 -60.403 125.754
86 -62.4901 128.47
87 -65.313 132.683
88 -67.5296 132.178
89 -60.2921 125.736
90 -53.2774 128.132
91 -48.529 130.246
92 -52.5509 130.883
93 -52.7506 132.796
94 -49.0165 133.105
95 -53.4636 137.714
96 -61.2287 147.574
97 -54.3556 143.025
98 -60.3377 137.252
99 -64.3244 144.236
100 -55.1348 147.387
101 -52.1161 136.218
102 -60.4155 132.531
103 -60.5812 132.731
104 -60.2177 136.603
105 -64.1383 131.697
106 -65.8261 124.56
107 -65.1399 127.162
108 -63.9953 131.231
109 -54.0766 125.51
110 -52.2859 124.759
111 -48.7521 127.417
112 -40.4812 123.227
113 -51.8627 127.522
114 -61.8889 134.918
115 -63.2587 132.864
116 -68.9999 130.058
117 -70.1996 130.595
118 -66.8034 129.795
119 -70.6107 129.622
120 -62.7404 129.237
121 -55.5353 127.258
