1 -49.6187 133.095
2 -51.767 134.361
3 -53.0317 132.529
4 -59.5118 133.086
5 -57.7929 130.329
6 -55.166 130.013
7 -61.7918 130.681
8 -54.8781 128.381
9 -50.5499 129.351
10 -52.3185 125.575
11 -50.9756 126.416
12 -52.5889 129.293
13 -55.1107 132.767
14 -59.9023 134.938
15 -57.4207 132.008
16 -62.5051 137.477
17 -67.2441 143.776
18 -60.1994 145.461
19 -60.2881 146.188
20 -60.1757 149.559
21 -54.2347 147.077
22 -51.6357 147.048
23 -53.6812 152.101
24 -57.4715 149.76
25 -57.3344 147.94
26 -65.9831 150.417
27 -69.8146 154.692
28 -66.0719 153.934
29 -64.6316 147.183
30 -60.9132 147.919
31 -59.5046 149.192
32 -59.438 143.608
33 -59.4409 144.665
34 -58.4336 148.373
35 -51.7018 139.052
36 -57.5456 137.568
37 -66.2176 144.751
38 -62.3003 144.15
39 -60.2063 140.107
40 -65.7842 139.254
41 -57.9654 137.353
42 -50.1747 137.301
43 -57.7521 138.705
44 -61.5198 139.093
45 -55.0612 139.278
46 -59.6883 136.88
47 -67.2242 139.538
48 -59.4827 140.105
49 -57.127 136.339
50 -61.3507 135.523
51 -59.2972 137.247
52 -54.4261 137.976
53 -63.8762 142.936
54 -63.428 140.846
55 -54.3985 137.966
56 -56.0133 145.305
57 -62.4778 145.398
58 -57.3872 143.718
59 -59.1523 147.053
60 -69.317 146.29
61 -69.988 146.423
62 -66.6632 149.708
63 -73.9115 148.799
64 -74.5761 148.108
65 -67.2635 146.338
66 -64.3475 145.813
67 -67.2402 146.278
68 -64.5774 143.186
69 -61.0054 146.989
70 -64.1443 149.313
71 -65.3935 146.734
72 -62.5404 147.598
73 -64.5922 153.602
74 -70.5167 153.968
75 -71.7556 149.358
76 -62.7353 149.768
77 -59.007 149.107
78 -62.8835 146.386
79 -62.1247 145.449
80 -56.5084 144.748
81 -49.725 136.377
82 -49.1187 132.337
83 -54.5826 136.457
84 -61.1188 138.059
85 -60.476 139.877
86 -62.6483 137.984
87 -67.3488 136.16
88 -68.0981 142.904
89 -71.1959 143.603
90 -69.2819 139.091
91 -61.8887 142.566
92 -62.8117 142.752
93 -66.7178 140.981
94 -62.8811 143.249
95 -63.041 143.908
96 -62.885 144.5
97 -57.739 142.144
98 -58.2393 141.112
99 -62.0403 148.245
100 -60.3324 146.642
101 -53.9115 139.958
102 -56.3329 146.066
103 -60.2947 148.111
104 -63.9442 144.529
105 -60.8975 149.626
106 -53.5199 150.28
107 -49.8689 142.058
108 -51.3536 146.144
109 -50.0129 149.008
110 -51.1621 148.156
111 -51.6718 148.658
112 -55.4154 150.972
113 -59.8452 153.825
114 -65.7723 153.05
115 -65.0866 151.453
116 -61.323 155.086
117 -59.5849 151.133
118 -54.0111 143.862
119 -55.4656 147.588
120 -54.1575 148.861
121 -54.0397 141.618
122 -54.5332 140.797
123 -59.5948 146.112
124 -59.5628 143.207
125 -63.2764 140.627
126 -61.5603 143.106
127 -58.1035 139.014
128 -60.0582 138.263
129 -62.4881 142.885
130 -61.7403 141.99
131 -61.709 138.989
132 -62.9581 144.387
133 -65.6847 147.43
134 -65.2071 147.363
135 -64.7926 147.364
136 -63.5886 144.501
137 -58.0374 144.805
138 -53.1288 143.727
139 -55.7071 141.525
140 -62.2854 147.248
141 -55.6344 142.995
142 -53.0985 137.27
143 -57.8793 143.901
144 -64.3967 146.393
145 -62.7827 141.387
146 -63.5214 145.691
147 -63.3442 143.02
148 -59.9205 143.224
149 -54.7181 143.363
150 -58.957 141.805
151 -55.0584 142.651
152 -59.1075 141.644
153 -59.1977 137.559
154 -64.2926 142.439
155 -65.4544 144.985
156 -58.4633 137.942
157 -45.9186 134.367
158 -42.3575 134.009
159 -43.0423 132.687
160 -46.9273 136.517
161 -42.9658 139.365
162 -44.3065 137.212
163 -47.8018 138.777
164 -56.9926 146.928
165 -58.2221 145.726
166 -60.0578 145.974
167 -60.4094 147.294
168 -62.41 142.92
169 -59.6126 140.375
170 -60.2671 145.873
171 -61.0262 144.05
172 -59.5798 142.389
173 -56.3714 144.4
174 -58.0983 142.161
175 -63.9001 141.726
176 -69.8271 143.556
177 -67.7442 142.72
178 -61.632 141.555
179 -66.2057 142.632
180 -67.6804 141.714
181 -61.2852 145.131
182 -61.6149 149.006
183 -62.6314 150.771
184 -61.6758 149.542
185 -61.7107 144.873
186 -58.9074 148.591
187 -55.8227 154.861
188 -59.2306 149.776
189 -59.3517 147.919
190 -57.0188 151.61
191 -56.0096 143.205
192 -53.6246 140.862
193 -54.17 143.585
194 -65.4062 140.716
195 -67.5188 134.562
196 -64.9903 134.119
197 -63.5626 135.843
198 -69.753 137.903
199 -69.3716 134.84
200 -65.7271 135.831
201 -60.9491 137.415
202 -56.5083 132.413
203 -52.7597 130.276
204 -49.8094 134.194
205 -51.014 129.441
206 -53.4222 127.649
207 -47.63 133.591
208 -51.4514 136.598
209 -63.0354 132.825
210 -57.3264 134.09
211 -53.2196 138.2
212 -62.6707 138.535
213 -62.0923 141.034
214 -55.5598 144.723
215 -63.0199 145.643
216 -64.9047 146.819
217 -53.9191 145.481
218 -57.4923 146.083
219 -68.7869 150.691
220 -62.3665 147.036
221 -52.2822 145.526
222 -57.4967 153.89
223 -56.9247 149.454
224 -52.7343 147.851
225 -50.1308 154.111
226 -56.0237 153.097
227 -50.6993 149.324
228 -49.2082 152.78
229 -57.5405 150.817
230 -60.9031 149.897
231 -56.3442 151.124
232 -67.7005 153.09
233 -68.2044 152.066
234 -62.1592 152.362
235 -55.6953 147.828
236 -56.4198 148.172
237 -46.1528 143.313
238 -41.1504 141.056
239 -47.4561 144.199
240 -46.7482 142.093
241 -40.3171 138.083
242 -43.3268 140.331
243 -48.9193 142.403
244 -47.9769 136.31
245 -50.1573 136.204
246 -56.0669 140.981
247 -58.0016 137.459
248 -58.1445 133.981
249 -65.6154 135.86
