     1	121.092
     2	121.752
     3	122.974
     4	124.267
     5	122.039
     6	122.892
     7	129.119
     8	128.97
     9	122.365
    10	129.831
    11	135.188
    12	129.555
    13	131.606
    14	138.721
    15	140.308
    16	142.176
    17	141.943
    18	136.862
    19	137.405
    20	136.788
    21	135.643
    22	135.599
    23	129.879
    24	128.851
    25	134.865
    26	134.029
    27	133.094
    28	139.238
    29	139.479
    30	139.686
    31	139.875
    32	134.113
    33	134.375
    34	138.565
    35	133.168
    36	130.625
    37	133.559
    38	137.14
    39	136.216
    40	135.587
    41	132.643
    42	133.919
    43	135.162
    44	133.862
    45	135.435
    46	139.615
    47	139.717
    48	140.249
    49	138.494
    50	134.109
    51	134.388
    52	134.332
    53	126.036
    54	127.243
    55	134.071
    56	137.848
    57	133.693
    58	131.959
    59	129.398
    60	131.993
    61	131.887
    62	126.006
    63	127.222
    64	132.101
    65	135.322
    66	137.653
    67	133.105
    68	130.103
    69	137.892
    70	137.649
    71	127.673
    72	130.71
    73	132.485
    74	132.957
    75	133.901
    76	134.627
    77	133.427
    78	133.516
    79	127.998
    80	127.671
    81	128.62
    82	125.1
    83	122.94
    84	127.865
    85	125.754
    86	128.47
    87	132.683
    88	132.178
    89	125.736
    90	128.132
    91	130.246
    92	130.883
    93	132.796
    94	133.105
    95	137.714
    96	147.574
    97	143.025
    98	137.252
    99	144.236
   100	147.387
   101	136.218
   102	132.531
   103	132.731
   104	136.603
   105	131.697
   106	124.56
   107	127.162
   108	131.231
   109	125.51
   110	124.759
   111	127.417
   112	123.227
   113	127.522
   114	134.918
   115	132.864
   116	130.058
   117	130.595
   118	129.795
   119	129.622
   120	129.237
   121	127.258
   122	124.987
   123	125.453
   124	130.043
   125	134.189
   126	131.074
   127	127.743
   128	130.038
   129	134.622
   130	136.131
   131	134.582
   132	134.292
   133	141.188
   134	146.694
   135	147.29
   136	146.705
   137	141.523
   138	136.853
   139	135.123
   140	142.763
   141	144.363
   142	140.669
   143	143.206
   144	145.047
   145	140.205
   146	135.527
   147	138.182
   148	135.956
   149	133.282
   150	131.516
   151	135.464
   152	136.607
   153	135.112
   154	138.67
   155	140.472
   156	130.902
   157	130.716
   158	138.614
   159	136.78
   160	125.825
   161	122.504
   162	122.445
   163	129.617
   164	131.676
   165	131.519
   166	132.361
   167	134.44
   168	132.333
   169	133.025
   170	130.59
   171	126.301
