     1	142.142
     2	142.04
     3	142.199
     4	142.658
     5	143.422
     6	144.454
     7	145.682
     8	147.008
     9	148.331
    10	149.572
    11	150.685
    12	151.66
    13	152.517
    14	153.286
    15	153.998
    16	154.665
    17	155.278
    18	155.811
    19	156.23
    20	156.503
    21	156.617
    22	156.579
    23	156.417
    24	156.161
    25	155.842
    26	155.472
    27	155.053
    28	154.576
    29	154.037
    30	153.441
    31	152.809
    32	152.172
    33	151.568
    34	151.027
    35	150.574
    36	150.224
    37	149.989
    38	149.881
    39	149.921
    40	150.13
    41	150.526
    42	151.11
    43	151.86
    44	152.73
    45	153.655
    46	154.567
    47	155.405
    48	156.133
    49	156.736
    50	157.222
    51	157.61
    52	157.917
    53	158.154
    54	158.317
    55	158.399
    56	158.394
    57	158.303
    58	158.142
    59	157.943
    60	157.751
    61	157.61
    62	157.557
    63	157.601
    64	157.72
    65	157.865
    66	157.965
    67	157.951
    68	157.774
    69	157.416
    70	156.897
    71	156.267
    72	155.586
    73	154.905
    74	154.25
    75	153.616
    76	152.975
    77	152.291
    78	151.545
    79	150.749
    80	149.953
    81	149.236
    82	148.689
    83	148.388
    84	148.371
    85	148.626
    86	149.092
    87	149.674
    88	150.279
    89	150.836
    90	151.313
    91	151.719
    92	152.092
    93	152.48
    94	152.923
    95	153.436
    96	154.01
    97	154.609
    98	155.188
    99	155.701
   100	156.12
   101	156.433
   102	156.651
   103	156.795
   104	156.892
   105	156.955
   106	156.987
   107	156.969
   108	156.874
   109	156.675
   110	156.357
   111	155.926
   112	155.408
   113	154.845
   114	154.286
   115	153.773
   116	153.343
   117	153.025
   118	152.84
   119	152.809
   120	152.945
   121	153.257
   122	153.736
   123	154.353
   124	155.049
   125	155.748
   126	156.368
   127	156.843
   128	157.139
   129	157.257
   130	157.227
   131	157.086
   132	156.863
   133	156.567
   134	156.184
   135	155.683
   136	155.034
   137	154.224
   138	153.271
   139	152.226
   140	151.168
   141	150.182
   142	149.338
   143	148.677
   144	148.205
   145	147.894
   146	147.694
   147	147.547
   148	147.41
   149	147.265
   150	147.128
   151	147.042
   152	147.063
   153	147.233
   154	147.569
   155	148.054
   156	148.641
   157	149.272
   158	149.895
   159	150.481
   160	151.036
   161	151.586
   162	152.162
   163	152.773
   164	153.391
   165	153.957
   166	154.394
   167	154.635
   168	154.642
   169	154.414
   170	153.988
   171	153.421
   172	152.784
   173	152.141
   174	151.537
   175	150.999
   176	150.532
   177	150.131
   178	149.788
   179	149.501
   180	149.279
   181	149.139
   182	149.11
   183	149.214
   184	149.466
   185	149.863
   186	150.374
   187	150.947
   188	151.518
   189	152.026
   190	152.427
   191	152.705
   192	152.873
   193	152.958
   194	152.991
   195	152.992
   196	152.963
   197	152.891
   198	152.752
   199	152.534
   200	152.234
   201	151.872
   202	151.482
   203	151.106
   204	150.781
   205	150.536
   206	150.388
   207	150.338
   208	150.381
   209	150.507
   210	150.707
   211	150.976
   212	151.314
   213	151.724
   214	152.208
   215	152.768
   216	153.401
   217	154.105
   218	154.874
   219	155.7
   220	156.567
   221	157.45
   222	158.313
   223	159.103
   224	159.758
   225	160.216
   226	160.427
   227	160.362
   228	160.025
   229	159.446
   230	158.679
   231	157.784
   232	156.812
   233	155.803
   234	154.774
   235	153.73
   236	152.666
   237	151.579
   238	150.476
   239	149.384
   240	148.352
   241	147.442
   242	146.725
   243	146.25
   244	146.031
   245	146.039
   246	146.204
   247	146.439
   248	146.66
   249	146.816
   250	146.895
   251	146.925
   252	146.95
   253	147.005
   254	147.103
   255	147.224
   256	147.328
   257	147.377
   258	147.351
   259	147.263
   260	147.154
   261	147.08
   262	147.096
   263	147.237
   264	147.507
   265	147.882
   266	148.313
   267	148.738
   268	149.103
   269	149.37
   270	149.531
   271	149.604
   272	149.628
   273	149.646
   274	149.693
   275	149.787
   276	149.919
   277	150.061
   278	150.174
   279	150.22
   280	150.17
   281	150.01
   282	149.744
   283	149.39
   284	148.97
   285	148.505
   286	147.999
   287	147.449
   288	146.835
   289	146.14
   290	145.354
   291	144.489
   292	143.576
   293	142.666
   294	141.818
   295	141.089
   296	140.526
   297	140.16
   298	140.015
   299	140.1
   300	140.416
   301	140.948
   302	141.661
   303	142.494
   304	143.372
   305	144.214
   306	144.95
   307	145.533
   308	145.94
   309	146.171
   310	146.239
   311	146.158
   312	145.932
   313	145.555
   314	145.01
   315	144.289
   316	143.4
   317	142.38
   318	141.297
   319	140.248
   320	139.335
   321	138.65
   322	138.256
   323	138.169
   324	138.351
   325	138.725
   326	139.187
   327	139.638
   328	140.009
   329	140.279
   330	140.466
   331	140.624
   332	140.814
   333	141.08
   334	141.429
   335	141.825
   336	142.202
   337	142.48
   338	142.592
   339	142.499
   340	142.2
   341	141.725
   342	141.122
   343	140.443
   344	139.732
   345	139.012
   346	138.281
   347	137.514
   348	136.671
   349	135.717
   350	134.639
   351	133.457
   352	132.221
   353	131.012
   354	129.923
   355	129.046
   356	128.458
   357	128.207
   358	128.313
   359	128.773
   360	129.558
   361	130.619
   362	131.885
   363	133.261
   364	134.65
   365	135.96
   366	137.126
   367	138.117
   368	138.925
   369	139.55
   370	139.994
   371	140.252
   372	140.322
   373	140.206
   374	139.915
   375	139.474
   376	138.914
   377	138.273
   378	137.589
   379	136.902
   380	136.253
   381	135.681
   382	135.229
   383	134.927
   384	134.785
   385	134.793
   386	134.919
   387	135.127
   388	135.387
   389	135.689
   390	136.035
   391	136.433
   392	136.88
   393	137.355
   394	137.821
   395	138.24
   396	138.589
   397	138.868
   398	139.111
   399	139.369
   400	139.69
   401	140.097
   402	140.577
   403	141.084
   404	141.555
   405	141.93
   406	142.165
   407	142.245
   408	142.177
   409	141.99
   410	141.724
   411	141.423
   412	141.129
   413	140.869
   414	140.654
   415	140.475
   416	140.308
   417	140.13
   418	139.929
   419	139.716
   420	139.527
   421	139.408
   422	139.399
   423	139.516
   424	139.737
   425	140.011
   426	140.268
   427	140.448
   428	140.51
   429	140.447
   430	140.282
   431	140.051
   432	139.792
   433	139.527
   434	139.259
   435	138.979
   436	138.675
   437	138.343
   438	138.002
   439	137.691
   440	137.459
   441	137.352
   442	137.391
   443	137.568
   444	137.841
   445	138.153
   446	138.449
   447	138.691
   448	138.865
   449	138.981
   450	139.068
   451	139.156
   452	139.27
   453	139.421
   454	139.602
   455	139.791
   456	139.963
   457	140.095
   458	140.177
   459	140.211
   460	140.211
   461	140.202
   462	140.206
