1 -63.9575 142.142
2 -63.4674 142.04
3 -63.1623 142.199
4 -63.0423 142.658
5 -63.0967 143.422
6 -63.2991 144.454
7 -63.6036 145.682
8 -63.9482 147.008
9 -64.2636 148.331
10 -64.4871 149.572
11 -64.5752 150.685
12 -64.5106 151.66
13 -64.3067 152.517
14 -64.0032 153.286
15 -63.6578 153.998
16 -63.3306 154.665
17 -63.0695 155.278
18 -62.897 155.811
19 -62.8061 156.23
20 -62.7707 156.503
21 -62.7587 156.617
22 -62.7474 156.579
23 -62.7337 156.417
24 -62.7346 156.161
25 -62.7752 155.842
26 -62.8759 155.472
27 -63.0371 155.053
28 -63.2368 154.576
29 -63.4345 154.037
30 -63.5814 153.441
31 -63.6311 152.809
32 -63.5469 152.172
33 -63.3067 151.568
34 -62.9084 151.027
35 -62.3727 150.574
36 -61.7444 150.224
37 -61.0882 149.989
38 -60.4769 149.881
39 -59.9782 149.921
40 -59.6376 150.13
41 -59.4669 150.526
42 -59.4397 151.11
43 -59.504 151.86
44 -59.603 152.73
45 -59.6968 153.655
46 -59.7729 154.567
47 -59.8439 155.405
48 -59.9353 156.133
49 -60.0702 156.736
50 -60.2556 157.222
51 -60.4773 157.61
52 -60.701 157.917
53 -60.8815 158.154
54 -60.9763 158.317
55 -60.9599 158.399
56 -60.8319 158.394
57 -60.6186 158.303
58 -60.3696 158.142
59 -60.1481 157.943
60 -60.0195 157.751
61 -60.0344 157.61
62 -60.2141 157.557
63 -60.5411 157.601
64 -60.9599 157.72
65 -61.3939 157.865
66 -61.7688 157.965
67 -62.0307 157.951
68 -62.1564 157.774
69 -62.1543 157.416
70 -62.0532 156.897
71 -61.8885 156.267
72 -61.69 155.586
73 -61.4707 154.905
74 -61.2217 154.25
75 -60.9172 153.616
76 -60.5226 152.975
77 -60.0077 152.291
78 -59.3605 151.545
79 -58.5978 150.749
80 -57.7677 149.953
81 -56.9468 149.236
82 -56.224 148.689
83 -55.6769 148.388
84 -55.346 148.371
85 -55.2217 148.626
86 -55.2464 149.092
87 -55.3318 149.674
88 -55.3867 150.279
89 -55.3373 150.836
90 -55.1379 151.313
91 -54.775 151.719
92 -54.2641 152.092
93 -53.6428 152.48
94 -52.9646 152.923
95 -52.2874 153.436
96 -51.6623 154.01
97 -51.1246 154.609
98 -50.6903 155.188
99 -50.3626 155.701
100 -50.1416 156.12
101 -50.0363 156.433
102 -50.0685 156.651
103 -50.2693 156.795
104 -50.6659 156.892
105 -51.2667 156.955
106 -52.0513 156.987
107 -52.9699 156.969
108 -53.9536 156.874
109 -54.9268 156.675
110 -55.8217 156.357
111 -56.5837 155.926
112 -57.1756 155.408
113 -57.5736 154.845
114 -57.7686 154.286
115 -57.7663 153.773
116 -57.5819 153.343
117 -57.2338 153.025
118 -56.735 152.84
119 -56.0891 152.809
120 -55.2903 152.945
121 -54.3292 153.257
122 -53.1987 153.736
123 -51.9053 154.353
124 -50.4732 155.049
125 -48.9382 155.748
126 -47.3423 156.368
127 -45.7273 156.843
128 -44.1244 157.139
129 -42.5535 157.257
130 -41.0248 157.227
131 -39.5404 157.086
132 -38.0964 156.863
133 -36.6902 156.567
134 -35.3303 156.184
135 -34.0368 155.683
136 -32.8479 155.034
137 -31.8199 154.224
138 -31.0219 153.271
139 -30.5267 152.226
140 -30.3917 151.168
141 -30.638 150.182
142 -31.2315 149.338
143 -32.0784 148.677
144 -33.0411 148.205
145 -33.9665 147.894
146 -34.7193 147.694
147 -35.2077 147.547
148 -35.3957 147.41
149 -35.2991 147.265
150 -34.9703 147.128
151 -34.4792 147.042
152 -33.894 147.063
153 -33.2648 147.233
154 -32.6182 147.569
155 -31.9587 148.054
156 -31.2819 148.641
157 -30.5939 149.272
158 -29.9258 149.895
159 -29.3447 150.481
160 -28.9486 151.036
161 -28.8453 151.586
162 -29.12 152.162
163 -29.7991 152.773
164 -30.8295 153.391
165 -32.0853 153.957
166 -33.3994 154.394
167 -34.6036 154.635
168 -35.5685 154.642
169 -36.2223 154.414
170 -36.5527 153.988
171 -36.6002 153.421
172 -36.4447 152.784
173 -36.1833 152.141
174 -35.9069 151.537
175 -35.6786 150.999
176 -35.525 150.532
177 -35.4394 150.131
178 -35.3977 149.788
179 -35.3784 149.501
180 -35.3774 149.279
181 -35.4134 149.139
182 -35.5224 149.11
183 -35.7467 149.214
184 -36.1173 149.466
185 -36.6413 149.863
186 -37.2931 150.374
187 -38.0146 150.947
188 -38.7259 151.518
189 -39.3433 152.026
190 -39.7927 152.427
191 -40.026 152.705
192 -40.0316 152.873
193 -39.8361 152.958
194 -39.4988 152.991
195 -39.0979 152.992
196 -38.7142 152.963
197 -38.4129 152.891
198 -38.2346 152.752
199 -38.1954 152.534
200 -38.2938 152.234
201 -38.5244 151.872
202 -38.8852 151.482
203 -39.3817 151.106
204 -40.022 150.781
205 -40.8085 150.536
206 -41.731 150.388
207 -42.7637 150.338
208 -43.8679 150.381
209 -44.9983 150.507
210 -46.1112 150.707
211 -47.169 150.976
212 -48.143 151.314
213 -49.0183 151.724
214 -49.7947 152.208
215 -50.4857 152.768
216 -51.1152 153.401
217 -51.7082 154.105
218 -52.2839 154.874
219 -52.8478 155.7
220 -53.3886 156.567
221 -53.8773 157.45
